name,year,position,forty_perc,three_cone_perc,vertical_perc,broad_perc,bench_perc
Jalen Parmele,2008,RB,70.6896551724138,65.1612903225806,53.1914893617021,70.8333333333334,44.1176470588235
Darius Reynaud,2008,WR,73.2758620689656,70.3225806451613,55.3191489361702,81.25,47.0588235294118
Ray Rice,2008,RB,78.448275862069,85.1612903225806,42.5531914893617,58.3333333333333,55.8823529411765
Jason Rivers,2008,WR,64.6551724137931,60.6451612903226,36.1702127659575,56.25,0
Kevin Robinson,2008,WR,53.448275862069,42.5806451612903,25.531914893617,50,0
Eddie Royal,2008,WR,78.448275862069,58.0645161290322,61.7021276595745,68.75,58.8235294117647
Matt Ryan,2008,QB,37.0689655172414,36.7741935483871,0,0,0
Tom Santi,2008,TE,48.2758620689656,57.4193548387097,61.7021276595745,62.5,29.4117647058824
Arman Shields,2008,WR,83.6206896551724,83.8709677419355,68.0851063829787,77.0833333333334,44.1176470588235
Jerome Simpson,2008,WR,80.1724137931034,57.4193548387097,68.0851063829787,93.75,0
Kevin Smith,2008,RB,69.8275862068966,79.3548387096774,44.6808510638298,60.4166666666667,0
Marcus Smith,2008,WR,67.2413793103448,56.1290322580645,21.2765957446809,41.6666666666667,47.0588235294118
Paul Smith,2008,QB,34.4827586206897,61.2903225806452,21.2765957446809,41.6666666666667,0
Taj Smith,2008,WR,62.9310344827587,52.9032258064516,57.4468085106383,58.3333333333333,91.1764705882353
Craig Stevens,2008,TE,60.3448275862069,58.0645161290322,25.531914893617,47.9166666666667,67.6470588235294
Jonathan Stewart,2008,RB,76.7241379310345,34.1935483870967,63.8297872340426,77.0833333333334,70.5882352941177
Darrell Strong,2008,TE,48.2758620689656,71.6129032258064,14.8936170212766,39.5833333333333,38.2352941176471
Adam Tafralis,2008,QB,44.8275862068966,53.5483870967742,44.6808510638298,35.4166666666667,0
Jacob Tamme,2008,TE,65.5172413793103,63.2258064516129,36.1702127659575,37.5,41.1764705882353
Devin Thomas,2008,WR,81.0344827586207,52.9032258064516,27.6595744680851,72.9166666666667,0
Mario Urrutia,2008,WR,63.7931034482759,58.0645161290322,36.1702127659575,50,35.2941176470588
Kyle Wright,2008,QB,40.5172413793103,40.6451612903226,17.0212765957447,29.1666666666667,0
Kahlil Bell,2009,RB,54.3103448275862,70.9677419354839,55.3191489361702,47.9166666666667,32.3529411764706
Jason Boltus,2009,QB,47.4137931034483,62.5806451612903,42.5531914893617,41.6666666666667,64.7058823529412
Rhett Bomar,2009,QB,57.7586206896552,68.3870967741935,0,31.25,61.7647058823529
Tom Brandstater,2009,QB,43.1034482758621,67.0967741935484,29.7872340425532,31.25,0
Jared Bronson,2009,TE,57.7586206896552,52.9032258064516,46.8085106382979,52.0833333333333,0
Andre Brown,2009,RB,86.2068965517241,40,65.9574468085106,50,58.8235294117647
Donald Brown,2009,RB,78.448275862069,67.0967741935484,85.1063829787234,70.8333333333334,0
Nathan Brown,2009,QB,43.9655172413793,34.8387096774194,38.2978723404255,31.25,0
Deon Butler,2009,WR,91.3793103448276,61.9354838709678,55.3191489361702,56.25,23.5294117647059
Hunter Cantwell,2009,QB,12.9310344827587,36.7741935483871,19.1489361702128,16.6666666666667,0
Jeremy Childs,2009,WR,64.6551724137931,69.0322580645161,51.0638297872341,50,0
Glen Coffee,2009,RB,75,40,61.7021276595745,62.5,58.8235294117647
Austin Collie,2009,WR,69.8275862068966,76.7741935483871,53.1914893617021,60.4166666666667,38.2352941176471
Quan Cosby,2009,WR,75,44.516129032258,0,0,0
Chase Daniel,2009,QB,50,44.516129032258,48.936170212766,0,0
James Davis,2009,RB,70.6896551724138,52.9032258064516,44.6808510638298,37.5,38.2352941176471
Jarett Dillard,2009,WR,73.2758620689656,56.1290322580645,89.3617021276596,79.1666666666667,26.4705882352941
Davon Drew,2009,TE,50.8620689655172,44.516129032258,34.0425531914894,45.8333333333333,38.2352941176471
Josh Freeman,2009,QB,40.5172413793103,55.4838709677419,51.0638297872341,58.3333333333333,0
Mike Goodson,2009,RB,78.448275862069,69.6774193548387,76.5957446808511,56.25,29.4117647058824
Shonn Greene,2009,RB,64.6551724137931,56.1290322580645,65.9574468085106,62.5,44.1176470588235
Dan Gronkowski,2009,TE,50,67.741935483871,48.936170212766,64.5833333333334,64.7058823529412
Cullen Harper,2009,QB,36.2068965517241,34.8387096774194,36.1702127659575,29.1666666666667,44.1176470588235
Graham Harrell,2009,QB,25.8620689655172,33.5483870967742,34.0425531914894,14.5833333333333,0
Brian Hartline,2009,WR,73.2758620689656,85.1612903225806,55.3191489361702,60.4166666666667,0
Darrius Heyward-Bey,2009,WR,96.551724137931,75.4838709677419,72.3404255319149,72.9166666666667,35.2941176470588
Anthony Hill,2009,TE,45.6896551724138,42.5806451612903,38.2978723404255,33.3333333333333,50
Chase Holbrook,2009,QB,21.551724137931,2.58064516129033,23.4042553191489,35.4166666666667,0
Brian Hoyer,2009,QB,30.1724137931035,56.1290322580645,44.6808510638298,37.5,0
Cornelius Ingram,2009,TE,59.4827586206897,54.8387096774193,48.936170212766,0,50
Rashad Jennings,2009,RB,67.2413793103448,71.6129032258064,53.1914893617021,60.4166666666667,73.5294117647059
Ian Johnson,2009,RB,82.7586206896552,67.0967741935484,48.936170212766,52.0833333333333,64.7058823529412
Taurus Johnson,2009,WR,75.8620689655172,38.7096774193548,59.5744680851064,62.5,41.1764705882353
Aaron Kelly,2009,WR,75.8620689655172,46.4516129032258,70.2127659574468,58.3333333333333,20.5882352941176
Anthony Kimble,2009,RB,66.3793103448276,57.4193548387097,61.7021276595745,64.5833333333334,38.2352941176471
Johnny Knox,2009,WR,93.1034482758621,74.8387096774194,57.4468085106383,64.5833333333334,0
Marlon Lucky,2009,RB,75,56.1290322580645,51.0638297872341,47.9166666666667,41.1764705882353
Stephen McGee,2009,QB,65.5172413793103,40.6451612903226,48.936170212766,43.75,0
Kenny McKinley,2009,WR,86.2068965517241,65.1612903225806,65.9574468085106,45.8333333333333,0
Andrew Means,2009,WR,78.448275862069,72.2580645161291,55.3191489361702,52.0833333333333,23.5294117647059
Marko Mitchell,2009,WR,81.0344827586207,60,44.6808510638298,52.0833333333333,14.7058823529412
Knowshon Moreno,2009,RB,75,72.9032258064516,59.5744680851064,50,61.7647058823529
Cameron Morrah,2009,TE,62.0689655172414,63.2258064516129,46.8085106382979,50,58.8235294117647
Shawn Nelson,2009,TE,73.2758620689656,65.1612903225806,48.936170212766,50,44.1176470588235
Chris Ogbonnaya,2009,RB,68.9655172413793,72.2580645161291,57.4468085106383,41.6666666666667,44.1176470588235
Kevin Ogletree,2009,WR,87.0689655172414,83.8709677419355,61.7021276595745,64.5833333333334,0
Branden Ore,2009,RB,65.5172413793103,40,61.7021276595745,43.75,50
Curtis Painter,2009,QB,43.1034482758621,62.5806451612903,31.9148936170213,22.9166666666667,0
Bear Pascoe,2009,TE,35.3448275862069,20.6451612903225,21.2765957446809,33.3333333333333,0
Cedric Peerman,2009,RB,88.7931034482759,63.2258064516129,78.7234042553192,54.1666666666667,67.6470588235294
Brandon Pettigrew,2009,TE,49.1379310344828,54.8387096774193,48.936170212766,56.25,52.9411764705882
John Phillips,2009,TE,50.8620689655172,72.9032258064516,51.0638297872341,43.75,47.0588235294118
Richard Quinn,2009,TE,42.2413793103448,30.3225806451613,46.8085106382979,58.3333333333333,58.8235294117647
Mike Reilly,2009,QB,50,78.0645161290323,38.2978723404255,37.5,0
Javon Ringer,2009,RB,70.6896551724138,70.9677419354839,53.1914893617021,50,55.8823529411765
Brian Robiskie,2009,WR,78.448275862069,80.6451612903226,68.0851063829787,0,0
Mark Sanchez,2009,QB,37.9310344827587,58.7096774193549,46.8085106382979,52.0833333333333,0
Bernard Scott,2009,RB,80.1724137931034,74.1935483870968,61.7021276595745,70.8333333333334,50
Kory Sheets,2009,RB,84.4827586206897,50.9677419354839,65.9574468085106,62.5,32.3529411764706
Kory Sperry,2009,TE,57.7586206896552,62.5806451612903,51.0638297872341,64.5833333333334,47.0588235294118
Matthew Stafford,2009,QB,48.2758620689656,58.7096774193549,38.2978723404255,33.3333333333333,0
Sammie Stroughter,2009,WR,71.551724137931,60.6451612903226,36.1702127659575,39.5833333333333,26.4705882352941
Tyrell Sutton,2009,RB,59.4827586206897,66.4516129032258,48.936170212766,47.9166666666667,0
Mike Thomas,2009,WR,92.2413793103448,85.1612903225806,80.8510638297872,72.9166666666667,0
Tiquan Underwood,2009,WR,91.3793103448276,87.0967741935484,85.1063829787234,79.1666666666667,8.82352941176471
Mike Wallace,2009,WR,93.9655172413793,69.0322580645161,78.7234042553192,79.1666666666667,29.4117647058824
Pat White,2009,QB,70.6896551724138,58.7096774193549,57.4468085106383,54.1666666666667,0
Jaison Williams,2009,WR,63.7931034482759,38.7096774193548,59.5744680851064,56.25,29.4117647058824
Drew Willy,2009,QB,40.5172413793103,50.9677419354839,38.2978723404255,37.5,0
John Parker Wilson,2009,QB,53.448275862069,28.3870967741935,34.0425531914894,29.1666666666667,0
Seyi Ajirotutu,2010,WR,66.3793103448276,48.3870967741936,61.7021276595745,50,29.4117647058824
Alric Arnett,2010,WR,73.2758620689656,60.6451612903226,78.7234042553192,64.5833333333334,0
Chris Bell,2010,WR,75,78.0645161290323,57.4468085106383,54.1666666666667,32.3529411764706
Joique Bell,2010,RB,59.4827586206897,72.9032258064516,63.8297872340426,60.4166666666667,0
Jahvid Best,2010,RB,88.7931034482759,78.7096774193548,46.8085106382979,45.8333333333333,41.1764705882353
LeGarrette Blount,2010,RB,57.7586206896552,72.2580645161291,57.4468085106383,54.1666666666667,41.1764705882353
Dezmon Briscoe,2010,WR,61.2068965517241,56.1290322580645,48.936170212766,50,14.7058823529412
Antonio Brown,2010,WR,69.8275862068966,63.8709677419354,51.0638297872341,29.1666666666667,26.4705882352941
Jarrett Brown,2010,QB,75,47.0967741935484,55.3191489361702,47.9166666666667,0
Levi Brown,2010,QB,37.9310344827587,58.0645161290322,42.5531914893617,31.25,47.0588235294118
Sean Canfield,2010,QB,37.9310344827587,45.8064516129032,34.0425531914894,18.75,0
Dorin Dickerson,2010,TE,83.6206896551724,65.1612903225806,93.6170212765957,70.8333333333334,58.8235294117647
Ed Dickson,2010,TE,67.2413793103448,41.9354838709677,53.1914893617021,50,55.8823529411765
Andre Dixon,2010,RB,69.8275862068966,63.2258064516129,78.7234042553192,54.1666666666667,0
Anthony Dixon,2010,RB,60.3448275862069,56.7741935483871,48.936170212766,62.5,32.3529411764706
Jonathan Dwyer,2010,RB,62.9310344827587,26.4516129032258,48.936170212766,33.3333333333333,32.3529411764706
Marcus Easley,2010,WR,84.4827586206897,66.4516129032258,53.1914893617021,66.6666666666667,35.2941176470588
Jacoby Ford,2010,WR,99.1379310344828,62.5806451612903,51.0638297872341,50,32.3529411764706
Toby Gerhart,2010,RB,75,66.4516129032258,70.2127659574468,56.25,52.9411764705882
David Gettis,2010,WR,81.0344827586207,66.4516129032258,55.3191489361702,68.75,32.3529411764706
Mardy Gilyard,2010,WR,65.5172413793103,67.741935483871,74.468085106383,52.0833333333333,0
Garrett Graham,2010,TE,56.8965517241379,56.7741935483871,55.3191489361702,43.75,47.0588235294118
Jimmy Graham,2010,TE,72.4137931034483,69.0322580645161,72.3404255319149,60.4166666666667,0
Jermaine Gresham,2010,TE,61.2068965517241,58.0645161290322,57.4468085106383,45.8333333333333,47.0588235294118
Max Hall,2010,QB,45.6896551724138,58.0645161290322,44.6808510638298,22.9166666666667,0
Montario Hardesty,2010,RB,75.8620689655172,70.9677419354839,82.9787234042553,68.75,50
Tim Hiller,2010,QB,34.4827586206897,56.1290322580645,46.8085106382979,56.25,41.1764705882353
Shay Hodge,2010,WR,64.6551724137931,69.0322580645161,51.0638297872341,54.1666666666667,20.5882352941176
Trindon Holliday,2010,WR,100,92.258064516129,87.2340425531915,52.0833333333333,17.6470588235294
Donald Jones,2010,WR,78.448275862069,69.0322580645161,82.9787234042553,58.3333333333333,47.0588235294118
Mike Kafka,2010,QB,37.9310344827587,65.1612903225806,44.6808510638298,39.5833333333333,0
Brandon LaFell,2010,WR,68.1034482758621,74.8387096774194,61.7021276595745,50,0
Dan LeFevour,2010,QB,66.3793103448276,67.0967741935484,34.0425531914894,39.5833333333333,0
Scott Long,2010,WR,78.448275862069,98.0645161290322,85.1063829787234,66.6666666666667,47.0588235294118
Ryan Mathews,2010,RB,86.2068965517241,62.5806451612903,61.7021276595745,62.5,44.1176470588235
Anthony McCoy,2010,TE,56.8965517241379,63.2258064516129,59.5744680851064,45.8333333333333,44.1176470588235
Lonyae Miller,2010,RB,81.0344827586207,49.6774193548387,63.8297872340426,60.4166666666667,64.7058823529412
Carlton Mitchell,2010,WR,78.448275862069,65.1612903225806,61.7021276595745,64.5833333333334,35.2941176470588
Tony Moeaki,2010,TE,58.6206896551724,56.1290322580645,53.1914893617021,45.8333333333333,41.1764705882353
Pat Paschall,2010,RB,62.0689655172414,61.2903225806452,72.3404255319149,56.25,32.3529411764706
Jared Perry,2010,WR,74.1379310344828,78.7096774193548,51.0638297872341,62.5,20.5882352941176
Tony Pike,2010,QB,40.5172413793103,58.7096774193549,29.7872340425532,35.4166666666667,0
Dennis Pitta,2010,TE,59.4827586206897,80.6451612903226,53.1914893617021,45.8333333333333,67.6470588235294
Taylor Price,2010,WR,83.6206896551724,74.1935483870968,65.9574468085106,47.9166666666667,35.2941176470588
David Reed,2010,WR,69.8275862068966,65.8064516129032,65.9574468085106,47.9166666666667,32.3529411764706
Andre Roberts,2010,WR,83.6206896551724,77.4193548387097,61.7021276595745,60.4166666666667,32.3529411764706
Zac Robinson,2010,QB,59.4827586206897,47.0967741935484,57.4468085106383,39.5833333333333,0
Emmanuel Sanders,2010,WR,83.6206896551724,85.8064516129033,76.5957446808511,72.9166666666667,23.5294117647059
Charles Scott,2010,RB,59.4827586206897,63.8709677419354,38.2978723404255,41.6666666666667,0
John Skelton,2010,QB,44.8275862068966,51.6129032258065,51.0638297872341,35.4166666666667,0
Riley Skinner,2010,QB,27.5862068965518,60,36.1702127659575,20.8333333333333,0
Jevan Snead,2010,QB,28.448275862069,57.4193548387097,48.936170212766,31.25,0
James Starks,2010,RB,75,69.6774193548387,61.7021276595745,58.3333333333333,32.3529411764706
Ben Tate,2010,RB,88.7931034482759,68.3870967741935,80.8510638297872,68.75,64.7058823529412
Golden Tate,2010,WR,81.8965517241379,54.8387096774193,57.4468085106383,60.4166666666667,38.2352941176471
Tim Tebow,2010,QB,56.8965517241379,84.5161290322581,72.3404255319149,50,0
Blair White,2010,WR,75.8620689655172,82.5806451612903,51.0638297872341,50,41.1764705882353
Damian Williams,2010,WR,73.2758620689656,76.1290322580645,70.2127659574468,56.25,44.1176470588235
Jeremy Williams,2010,WR,67.2413793103448,80,61.7021276595745,54.1666666666667,29.4117647058824
Kyle Williams,2010,WR,83.6206896551724,62.5806451612903,48.936170212766,56.25,20.5882352941176
Mike Williams,2010,WR,72.4137931034483,69.0322580645161,51.0638297872341,52.0833333333333,11.7647058823529
Stephen Williams,2010,WR,75,74.8387096774194,63.8297872340426,70.8333333333334,32.3529411764706
Anthony Allen,2011,RB,69.8275862068966,76.1290322580645,85.1063829787234,60.4166666666667,58.8235294117647
Matt Asiata,2011,RB,51.7241379310345,56.7741935483871,36.1702127659575,27.0833333333333,52.9411764705882
Jon Baldwin,2011,WR,75.8620689655172,58.0645161290322,87.2340425531915,79.1666666666667,47.0588235294118
Damien Berry,2011,RB,68.1034482758621,62.5806451612903,51.0638297872341,60.4166666666667,55.8823529411765
Armon Binns,2011,WR,75,71.6129032258064,42.5531914893617,56.25,26.4705882352941
Allen Bradford,2011,RB,72.4137931034483,64.5161290322581,31.9148936170213,45.8333333333333,70.5882352941177
DeAndre Brown,2011,WR,67.2413793103448,67.0967741935484,31.9148936170213,54.1666666666667,47.0588235294118
Vincent Brown,2011,WR,59.4827586206897,85.8064516129033,51.0638297872341,62.5,23.5294117647059
Stephen Burton,2011,WR,75,60,55.3191489361702,54.1666666666667,44.1176470588235
Jordan Cameron,2011,TE,72.4137931034483,74.1935483870968,68.0851063829787,58.3333333333333,55.8823529411765
Delone Carter,2011,RB,71.551724137931,67.741935483871,65.9574468085106,60.4166666666667,67.6470588235294
Randall Cobb,2011,WR,78.448275862069,57.4193548387097,51.0638297872341,50,35.2941176470588
Ryan Colburn,2011,QB,21.551724137931,72.9032258064516,0,0,0
Graig Cooper,2011,RB,66.3793103448276,84.5161290322581,0,47.9166666666667,41.1764705882353
Andy Dalton,2011,QB,46.551724137931,67.0967741935484,34.0425531914894,31.25,0
Pat Devlin,2011,QB,48.2758620689656,57.4193548387097,48.936170212766,52.0833333333333,0
Shaun Draughn,2011,RB,55.1724137931034,52.9032258064516,53.1914893617021,56.25,50
Nathan Enderle,2011,QB,21.551724137931,54.1935483870968,17.0212765957447,22.9166666666667,0
Darren Evans,2011,RB,69.8275862068966,65.1612903225806,57.4468085106383,41.6666666666667,64.7058823529412
Mario Fannin,2011,RB,86.2068965517241,63.2258064516129,68.0851063829787,50,50
Blaine Gabbert,2011,QB,65.5172413793103,72.9032258064516,51.0638297872341,60.4166666666667,0
Charlie Gantt,2011,TE,44.8275862068966,52.9032258064516,38.2978723404255,43.75,67.6470588235294
Cameron Graham,2011,TE,31.8965517241379,50.3225806451613,40.4255319148936,29.1666666666667,41.1764705882353
A.J. Green,2011,WR,76.7241379310345,68.3870967741935,55.3191489361702,72.9166666666667,41.1764705882353
Alex Green,2011,RB,79.3103448275862,68.3870967741935,53.1914893617021,47.9166666666667,47.0588235294118
Virgil Green,2011,TE,71.551724137931,69.0322580645161,89.3617021276596,81.25,55.8823529411765
Tori Gurley,2011,WR,72.4137931034483,59.3548387096774,51.0638297872341,56.25,32.3529411764706
Leonard Hankerson,2011,WR,83.6206896551724,66.4516129032258,61.7021276595745,54.1666666666667,29.4117647058824
Jamie Harper,2011,RB,72.4137931034483,52.258064516129,63.8297872340426,60.4166666666667,58.8235294117647
Dwayne Harris,2011,WR,72.4137931034483,77.4193548387097,53.1914893617021,41.6666666666667,17.6470588235294
Roy Helu,2011,RB,83.6206896551724,83.8709677419355,63.8297872340426,58.3333333333333,20.5882352941176
Andre Holmes,2011,WR,74.1379310344828,82.5806451612903,57.4468085106383,81.25,20.5882352941176
Rob Housler,2011,TE,78.448275862069,69.0322580645161,65.9574468085106,54.1666666666667,52.9411764705882
Kendall Hunter,2011,RB,78.448275862069,79.3548387096774,57.4468085106383,64.5833333333334,58.8235294117647
Mark Ingram,2011,RB,64.6551724137931,54.1935483870968,42.5531914893617,45.8333333333333,50
Lestar Jean,2011,WR,65.5172413793103,33.5483870967742,68.0851063829787,45.8333333333333,29.4117647058824
Jerrel Jernigan,2011,WR,78.448275862069,58.0645161290322,68.0851063829787,54.1666666666667,20.5882352941176
Jerrod Johnson,2011,QB,53.448275862069,44.516129032258,31.9148936170213,58.3333333333333,0
Julio Jones,2011,WR,88.7931034482759,84.5161290322581,72.3404255319149,91.6666666666667,38.2352941176471
Taiwan Jones,2011,RB,72.4137931034483,46.4516129032258,44.6808510638298,50,26.4705882352941
Colin Kaepernick,2011,QB,72.4137931034483,72.2580645161291,46.8085106382979,50,0
Lance Kendricks,2011,TE,62.0689655172414,66.4516129032258,55.3191489361702,64.5833333333334,61.7647058823529
Mikel Leshoure,2011,RB,69.8275862068966,74.1935483870968,70.2127659574468,64.5833333333334,50
Dion Lewis,2011,RB,69.8275862068966,69.0322580645161,55.3191489361702,43.75,38.2352941176471
Greg Little,2011,WR,74.1379310344828,75.4838709677419,80.8510638297872,79.1666666666667,67.6470588235294
Derrick Locke,2011,RB,86.2068965517241,63.8709677419354,68.0851063829787,56.25,35.2941176470588
Jake Locker,2011,QB,74.1379310344828,77.4193548387097,57.4468085106383,50,0
Ricardo Lockette,2011,WR,88.7931034482759,52.9032258064516,59.5744680851064,75,0
Jeff Maehl,2011,WR,69.8275862068966,100,51.0638297872341,50,0
Greg McElroy,2011,QB,45.6896551724138,55.4838709677419,48.936170212766,33.3333333333333,0
Denarius Moore,2011,WR,81.0344827586207,76.7741935483871,61.7021276595745,56.25,26.4705882352941
DeMarco Murray,2011,RB,86.2068965517241,44.516129032258,55.3191489361702,81.25,50
Cam Newton,2011,QB,69.8275862068966,67.741935483871,57.4468085106383,72.9166666666667,0
Schuylar Oordt,2011,TE,63.7931034482759,73.5483870967742,61.7021276595745,58.3333333333333,41.1764705882353
Niles Paul,2011,WR,79.3103448275862,69.0322580645161,55.3191489361702,54.1666666666667,58.8235294117647
Austin Pettis,2011,WR,69.8275862068966,83.2258064516129,51.0638297872341,60.4166666666667,29.4117647058824
Zach Pianalto,2011,TE,50.8620689655172,72.2580645161291,44.6808510638298,35.4166666666667,52.9411764705882
Christian Ponder,2011,QB,63.7931034482759,72.2580645161291,53.1914893617021,52.0833333333333,0
Josh Portis,2011,QB,67.2413793103448,72.9032258064516,78.7234042553192,72.9166666666667,0
Allen Reisner,2011,TE,40.5172413793103,42.5806451612903,27.6595744680851,35.4166666666667,29.4117647058824
Stevan Ridley,2011,RB,62.0689655172414,76.7741935483871,61.7021276595745,56.25,41.1764705882353
Aldrick Robinson,2011,WR,87.9310344827587,85.1612903225806,78.7234042553192,72.9166666666667,38.2352941176471
Jacquizz Rodgers,2011,RB,67.2413793103448,42.5806451612903,48.936170212766,45.8333333333333,0
Evan Royster,2011,RB,62.0689655172414,58.0645161290322,53.1914893617021,45.8333333333333,47.0588235294118
Brandon Saine,2011,RB,83.6206896551724,63.8709677419354,55.3191489361702,45.8333333333333,52.9411764705882
Greg Salas,2011,WR,72.4137931034483,85.1612903225806,65.9574468085106,60.4166666666667,32.3529411764706
Jock Sanders,2011,WR,75,76.7741935483871,55.3191489361702,62.5,44.1176470588235
Dane Sanzenbacher,2011,WR,69.8275862068966,97.4193548387097,51.0638297872341,56.25,0
Da'Rel Scott,2011,RB,83.6206896551724,52.9032258064516,53.1914893617021,54.1666666666667,44.1176470588235
Cecil Shorts,2011,WR,75,94.8387096774194,55.3191489361702,47.9166666666667,50
Lee Smith,2011,TE,37.0689655172414,52.258064516129,31.9148936170213,35.4166666666667,61.7647058823529
Torrey Smith,2011,WR,82.7586206896552,80.6451612903226,82.9787234042553,72.9166666666667,44.1176470588235
Owen Spencer,2011,WR,74.1379310344828,71.6129032258064,68.0851063829787,70.8333333333334,5.88235294117647
Ricky Stanzi,2011,QB,43.1034482758621,65.8064516129032,46.8085106382979,39.5833333333333,0
Luke Stocker,2011,TE,59.4827586206897,60.6451612903226,48.936170212766,50,67.6470588235294
Vai Taua,2011,RB,62.0689655172414,69.6774193548387,55.3191489361702,43.75,47.0588235294118
Tyrod Taylor,2011,QB,77.5862068965517,76.7741935483871,68.0851063829787,72.9166666666667,0
Julius Thomas,2011,TE,62.9310344827587,65.1612903225806,59.5744680851064,41.6666666666667,35.2941176470588
Jordan Todman,2011,RB,83.6206896551724,47.0967741935484,70.2127659574468,72.9166666666667,61.7647058823529
Terrance Toliver,2011,WR,73.2758620689656,96.1290322580645,44.6808510638298,64.5833333333334,0
Scott Tolzien,2011,QB,38.7931034482759,72.9032258064516,34.0425531914894,52.0833333333333,0
Jeff Van Camp,2011,QB,46.551724137931,70.9677419354839,40.4255319148936,47.9166666666667,0
Shane Vereen,2011,RB,75.8620689655172,65.8064516129032,53.1914893617021,50,79.4117647058824
Ryan Whalen,2011,WR,72.4137931034483,83.8709677419355,72.3404255319149,66.6666666666667,41.1764705882353
Johnny White,2011,RB,75,58.0645161290322,46.8085106382979,54.1666666666667,0
D.J. Williams,2011,TE,67.2413793103448,43.8709677419355,51.0638297872341,41.6666666666667,47.0588235294118
Marshall Williams,2011,WR,69.8275862068966,87.7419354838709,59.5744680851064,66.6666666666667,14.7058823529412
Ryan Williams,2011,RB,67.2413793103448,65.1612903225806,78.7234042553192,66.6666666666667,44.1176470588235
Taylor Yates,2011,QB,26.7241379310345,65.1612903225806,34.0425531914894,27.0833333333333,0
Jimmy Young,2011,WR,75,57.4193548387097,65.9574468085106,50,44.1176470588235
Joe Adams,2012,WR,74.1379310344828,56.7741935483871,61.7021276595745,66.6666666666667,0
Dwayne Allen,2012,TE,44.8275862068966,54.8387096774193,44.6808510638298,39.5833333333333,67.6470588235294
Edwin Baker,2012,RB,80.1724137931034,45.1612903225807,57.4468085106383,41.6666666666667,47.0588235294118
Mike Ball,2012,RB,71.551724137931,56.1290322580645,61.7021276595745,43.75,50
Vick Ballard,2012,RB,67.2413793103448,60.6451612903226,48.936170212766,50,55.8823529411765
Brandon Bolden,2012,RB,70.6896551724138,65.1612903225806,70.2127659574468,58.3333333333333,50
Jarrett Boykin,2012,WR,64.6551724137931,54.8387096774193,61.7021276595745,66.6666666666667,20.5882352941176
Danny Coale,2012,WR,81.8965517241379,82.5806451612903,57.4468085106383,50,23.5294117647059
B.J. Coleman,2012,QB,36.2068965517241,58.0645161290322,0,37.5,0
Aaron Corp,2012,QB,65.5172413793103,60.6451612903226,42.5531914893617,31.25,0
Kirk Cousins,2012,QB,45.6896551724138,59.3548387096774,29.7872340425532,37.5,0
Lennon Creer,2012,RB,60.3448275862069,45.8064516129032,51.0638297872341,39.5833333333333,50
Juron Criner,2012,WR,61.2068965517241,52.9032258064516,70.2127659574468,54.1666666666667,38.2352941176471
B.J. Cunningham,2012,WR,73.2758620689656,56.1290322580645,42.5531914893617,52.0833333333333,23.5294117647059
Austin Davis,2012,QB,58.6206896551724,80,40.4255319148936,37.5,0
Michael Egnew,2012,TE,73.2758620689656,60.6451612903226,61.7021276595745,83.3333333333333,50
Terrance Ganaway,2012,RB,65.5172413793103,52.9032258064516,68.0851063829787,58.3333333333333,0
Chris Givens,2012,WR,87.9310344827587,64.5161290322581,51.0638297872341,56.25,44.1176470588235
T.J. Graham,2012,WR,88.7931034482759,77.4193548387097,51.0638297872341,60.4166666666667,11.7647058823529
Cyrus Gray,2012,RB,83.6206896551724,51.6129032258065,46.8085106382979,47.9166666666667,50
Ladarius Green,2012,TE,79.3103448275862,54.8387096774193,55.3191489361702,68.75,35.2941176470588
James Hanna,2012,TE,81.0344827586207,78.0645161290323,61.7021276595745,64.5833333333334,58.8235294117647
Cory Harkey,2012,TE,26.7241379310345,36.7741935483871,21.2765957446809,37.5,26.4705882352941
Chandler Harnish,2012,QB,59.4827586206897,76.7741935483871,46.8085106382979,43.75,0
Jacory Harris,2012,QB,62.0689655172414,56.1290322580645,65.9574468085106,45.8333333333333,0
Junior Hemingway,2012,WR,76.7241379310345,89.0322580645161,59.5744680851064,68.75,50
Dan Herron,2012,RB,68.9655172413793,64.5161290322581,57.4468085106383,54.1666666666667,52.9411764705882
Stephen Hill,2012,WR,93.9655172413793,70.3225806451613,76.5957446808511,87.5,29.4117647058824
Jerrell Jackson,2012,WR,75,74.1935483870968,82.9787234042553,75,52.9411764705882
LaMichael James,2012,RB,87.9310344827587,70.3225806451613,57.4468085106383,66.6666666666667,32.3529411764706
Jordan Jefferson,2012,QB,68.1034482758621,74.8387096774194,63.8297872340426,52.0833333333333,29.4117647058824
Marvin Jones,2012,WR,78.448275862069,74.8387096774194,48.936170212766,43.75,52.9411764705882
Jermaine Kearse,2012,WR,75,60.6451612903226,53.1914893617021,58.3333333333333,29.4117647058824
Ryan Lindley,2012,QB,43.9655172413793,29.0322580645161,34.0425531914894,35.4166666666667,0
Andrew Luck,2012,QB,67.2413793103448,75.4838709677419,61.7021276595745,68.75,0
Doug Martin,2012,RB,78.448275862069,76.1290322580645,61.7021276595745,60.4166666666667,70.5882352941177
Keshawn Martin,2012,WR,81.8965517241379,72.2580645161291,76.5957446808511,64.5833333333334,26.4705882352941
Rishard Matthews,2012,WR,71.551724137931,70.3225806451613,61.7021276595745,0,47.0588235294118
